screen,resource_id,short_id,element_class,text,content_desc,clickable,focusable,scrollable,selected,enabled,bounds,inferred_functionality,automation_note,original_resource_id,original_short_id,mockin_mapping_confidence,mockin_mapping_note
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.Button,Focused,,true,true,false,false,true,"[45,258][345,393]",Messaging folder chip: Focused inbox,Prefer resource-id locator,com.linkedin.android:id/messaging_folder_chip,messaging_folder_chip,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.view.View,,,false,false,false,false,true,"[379,281][382,371]",Messaging folder chip: Focused inbox,Prefer resource-id locator,com.linkedin.android:id/messaging_folder_chip_divider,messaging_folder_chip_divider,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.Button,Jobs,,true,true,false,false,true,"[405,258][572,393]",Messaging filter chip: Jobs,Prefer resource-id locator,com.linkedin.android:id/messaging_filter_chip,messaging_filter_chip,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.Button,Unread,,true,true,false,false,true,"[595,258][806,393]",Messaging filter chip: Unread,Prefer resource-id locator,com.linkedin.android:id/messaging_filter_chip,messaging_filter_chip,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.Button,Drafts,,true,true,false,false,true,"[829,258][1020,393]",Messaging filter chip: Drafts,Prefer resource-id locator,com.linkedin.android:id/messaging_filter_chip,messaging_filter_chip,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.Button,InMail,,true,true,false,false,true,"[1043,258][1080,393]",Messaging filter chip: InMail,Prefer resource-id locator,com.linkedin.android:id/messaging_filter_chip,messaging_filter_chip,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.view.ViewGroup,,,false,false,false,false,false,"[0,393][1080,2340]",Messaging swipe/refresh content container,Prefer resource-id locator,com.linkedin.android:id/swipe_refresh_layout,swipe_refresh_layout,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/search_input,search_input,android.widget.FrameLayout,,,false,false,false,false,true,"[0,393][1080,2340]",Messaging content/search wrapper container,Prefer resource-id locator,com.linkedin.android:id/mesg_search_bar_container,mesg_search_bar_container,high,Search/open-search control maps to MockIn search_input.
LinkedIn Android - Message page,com.mockin.app:id/conversation_item,conversation_item,androidx.recyclerview.widget.RecyclerView,,,false,false,true,false,true,"[0,393][1080,2340]",Scrollable conversation list,Prefer resource-id locator,com.linkedin.android:id/conversation_list,conversation_list,high,Conversation list/item maps to MockIn conversation_item.
LinkedIn Android - Message page,com.mockin.app:id/conversation_item,conversation_item,android.widget.ScrollView,,,false,true,false,false,true,"[0,404][1080,2298]",Empty-state view for conversation list,Prefer resource-id locator,com.linkedin.android:id/conversation_list_empty_state_view,conversation_list_empty_state_view,high,Conversation list/item maps to MockIn conversation_item.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.LinearLayout,,,false,false,false,false,true,"[112,851][967,1851]",No-messages empty state container,Prefer resource-id locator,com.linkedin.android:id/ad_empty_state_container,ad_empty_state_container,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.ImageView,,Error page,false,false,false,false,true,"[359,941][719,1301]",Empty-state illustration/error image,Prefer resource-id locator,com.linkedin.android:id/ad_empty_state_image,ad_empty_state_image,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.TextView,No messages…yet!,,false,false,false,false,true,"[252,1346][826,1437]",Empty-state title: no messages,Prefer resource-id locator,com.linkedin.android:id/ad_empty_state_title,ad_empty_state_title,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.widget.TextView,Reach out and start a chat. Great things might happen.,,false,false,false,false,true,"[112,1482][967,1581]",Empty-state helper text,Prefer resource-id locator,com.linkedin.android:id/ad_empty_state_description_title,ad_empty_state_description_title,high,Messaging page/container maps to MockIn messages_page.
LinkedIn Android - Message page,com.mockin.app:id/message_input,message_input,android.widget.Button,Start a new message,,true,true,false,false,true,"[295,1626][784,1761]",Start/compose a new message from empty state,Prefer resource-id locator,com.linkedin.android:id/ad_empty_state_action_button,ad_empty_state_action_button,high,Compose/start message maps to MockIn message_input.
LinkedIn Android - Message page,com.mockin.app:id/message_input,message_input,com.google.android.material.floatingactionbutton.FloatingActionButton,,Compose a new message,true,true,false,false,true,"[877,2005][1035,2163]",Floating action button: compose new message,Prefer resource-id locator,com.linkedin.android:id/focused_Inbox_compose_fab_view,focused_Inbox_compose_fab_view,high,Compose/start message maps to MockIn message_input.
LinkedIn Android - Message page,com.mockin.app:id/messages_page,messages_page,android.view.View,,,false,false,false,false,true,"[0,2298][1080,2340]",Layout/container or decorative element,Prefer resource-id locator,android:id/navigationBarBackground,navigationBarBackground,high,Messaging page/container maps to MockIn messages_page.
